code,name
101071101010,凡河镇
101071101011,横道河子镇
101071101012,鸡冠山乡
101071101013,李千户镇
101071101014,平顶堡镇
101071101015,双井子镇
101071101016,新台子镇
101071101017,熊官屯镇
101071101018,腰堡镇
101071101019,镇西堡镇
101290503,龙陵
101071101020,种畜场
101071101027,铁岭经济开发区
101110702013,界岭镇
101160901,天水
101190905,涟水
101290303,建水
101031000012,咸水沽镇
101043200005,靛水街道
101051103022,青年水库
101071002012,甜水满族乡
101071303013,甜水镇
101110810011,濂水镇
101160403019,甜水镇
101160901015,天水郡街道
101160901016,天水镇
101160908016,天水经济开发区
101160908017,天水市高新技术工业园
101160908018,天水市麦积区甘泉科技园区
101160908019,天水市麦积区廿铺工业示范区
101160908020,天水市麦积区三阳工业示范区
101160908021,天水市农业高新技术示范区
101180201052,甜水井街道
101190905002,北集办事处
101121405,滕州
101180101,郑州
101180711,邓州
101181108,孟州
101210505,嵊州
101270112,彭州
10112140502A,滕州汉画像石馆
10118010104A,郑州城隍庙
10118010105A,郑州文庙
10118010106A,世纪欢乐园
10118010107A,郑州黄河风景名胜区
10118110801A,孟州市景点韩愈陵园
101090214007,恒州镇
101090912001,丰州镇
10101030001A,红领巾公园
10121070302A,铜铃山国家森林公园
10122130101A,铜陵天井湖景区
10122130102A,铜陵永泉农庄
10130100502A,通灵大峡谷
101043600027,钟灵镇
101050801033,汤洪岭林场
101050801060,松岭经营所
101060804004,东岭机械林场
101060804005,东岭乡
101070101014,白塔街道
101201501,天门
10122030102A,天门山景区
10125110107A,天门山国家森林公园
101010100014,前门街道
101040100081,朝天门街道
101050101071,联盟街道
101050109009,天门乡
101070602004,边门镇
101090101032,联盟街道
101090201011,联盟街道
101090404014,南天门满族乡
101201501001,白茅湖农场
101201501002,沉湖管委会
101201501003,多宝镇
101201501004,多祥镇
101201501005,佛子山镇
101100507003,丰州镇
101110910001,凤州镇
101120201002,登州路街道
101120504006,登州街道
101121405001,鲍沟镇
101121405002,北辛街道
101070101015,东湖街道
101070101016,高坎街道
101070101017,浑河站东街道
101070101018,李相街道
101070101019,满堂街道
101070101020,深井子街道
101201501006,干驿镇
101201501007,横林镇
101201501008,胡市镇
101201501009,黄潭镇
101011200,房山
101090501,唐山
101101107,方山
101120709,梁山
101180604,光山
101210406,象山
101211002,常山
101211005,江山
101220702,砀山
101221001,黄山市
101221002,黄山区
101240608,井冈山
101271601,凉山
101281305,阳山
101220206,蚌山
101221204,相山
101230112,仓山
101300516,象山
10101070009A,小汤山科技农业示范园
10109050102A,唐山抗震纪念馆
101090704,海兴
101191203,泰兴
101050504016,海兴镇
101050606006,海星镇
101070801002,海星街道
101080503003,白兴吐苏木乡
101090101047,太行街道
101090704001,高湾镇
101090704002,海兴县农场
101070302,台安
101090309,怀安
101120801,泰安
101190502,海安
101190901,淮安
101190908,淮安区
101221106,来安
502450100,乌鲁瓜亚纳
502921100,乌鲁瓜亚纳机场
101041300003,百安坝街道
101041300031,太安镇
101042100014,太安镇
101060102007,开安镇
101060105018,太安乡
101070302001,八角台街道
101070302002,达牛镇
101070302003,富家镇
101070302004,高力房镇
101070302005,洪家农牧场
101070302006,桓洞镇
101290506,腾冲
10129050601A,腾冲火山地热国家地质公园
10129050603A,热海景区
101250103003,枨冲镇
101290506001,北海乡
101290506002,滇滩镇
101290506003,固东镇
101290506004,和顺镇
101290506005,荷花镇
101290506006,猴桥镇
101290506007,界头镇
101290506008,马站乡
101290506009,芒棒镇
101290506010,明光镇
101290506011,蒲川乡
101290506012,清水乡
101290506013,曲石镇
101290506014,腾越镇
101290506015,团田乡
101290506016,五合乡
101090704003,青锋农场
101090704004,青先农场
101090704005,苏基镇
101090704006,香坊乡
101090704007,小山乡
101090704008,辛集镇
101090704009,张会亭乡
101090704010,赵毛陶乡
101100501002,太行东街街道
101100501003,太行西街街道
101050104,阿城
101090605,大城
101131101,塔城
101200503,麻城
101210110,下城
10101050002A,黄花城水长城
101011300004,大城子镇
101030700019,造甲城镇
101050101050,大成街道
101050104001,阿城原种场
101050104002,阿什河街道
101050104003,蜚克图镇
101050104004,河东街道
101050104005,红星镇
101050104006,交界街道
101050104007,金城街道
101050104008,金都街道
101050104009,金龙山镇
101180201034,太行小区街道
101050104010,料甸镇
101050104011,平山镇
101190408,太仓
101230204,海沧
10123020109A,厦门海沧大桥旅游区
101190408001,城厢镇
101190408002,浮桥镇
101190408004,经济开发区
101190408005,科教新城
101190408006,浏河镇
101190408007,沙溪镇
101190408008,双凤镇
101230201001,第一农场
101230201002,东孚镇
101230201003,海沧街道
101230201004,海沧农场
101230201005,厦门海沧保税港区
101230201006,天竺山林场
101230201007,新阳街道
101161303,会宁
101190806,睢宁
101250906,绥宁
101270701,遂宁
10116040701A,会宁县红军会宁会师旧址
101090901023,会宁镇
101161303001,八里湾乡
101161303002,白草塬乡
101161303004,柴家门乡
101161303006,党家岘乡
101161303007,丁家沟乡
101250910001,白仓镇
101190408003,璜泾镇
101060801,松原
101271913,红原
101280204,翁源
101281206,东源
101180109,中原
10101070007A,天龙源温泉家园
10119040126A,重元寺
10123020114A,黄荣远堂
10130030103A,柳侯祠
101010700015,天通苑北街道
101010700016,天通苑南街道
101011100014,天宫院街道
101020100009,半淞园路街道
101030100056,水上公园街道
101040100049,铜元局街道
101050101029,东原街道
101050101047,永源镇
101050801160,松园林场
101060301004,公园街道
101060801022,松原经济技术开发区（特殊乡镇）
101161303008,甘沟驿镇
101161303009,郭城驿镇
101161303010,韩家集乡
101161303011,汉家岔乡
101161303012,河畔镇
101161303013,侯家川乡
101161303014,会师镇
101161303015,老君坡乡
101161303016,刘家寨子乡
101060401,四平
101121705,茌平
101181602,西平
101181603,遂平
101260513,黎平
101281103,开平
101290302,石屏
101300802,桂平
101070905,太平
101090516,开平
101271102,翠屏
346310100,奇平加
10109040402A,六里坪国家森林公园
10111010602A,太平国家森林公园
10118160302A,遂平县嵖岈山风景区北门
10122100112A,太平湖
10128110301A,立园
101010200002,北太平庄街道
101010900013,太平桥街道
101020100038,四平路街道
101191302,沭阳
10113090701A,泽普金湖杨国家森林公园
101040500028,朱杨镇
101090604008,淑阳镇
101120801018,祝阳镇
101120909003,胡阳镇
101130904007,胡杨林场
101180710011,湖阳镇
101181702018,朱阳镇
101181704019,朱阳关镇
101191302001,北丁集乡
101191302002,东小店乡
101191302006,韩山镇
101191302007,胡集镇
101191302008,湖东镇
101191302009,华冲镇
101191302010,李恒镇
101191302011,刘集镇
101191302012,龙庙镇
101191302015,茆圩乡
101090218,涿州
101100711,霍州
101100901,朔州
101090218001,百尺竿镇
101090218002,刁窝乡
101090218004,东仙坡镇
101090218006,高官庄镇
101090218007,开发区管理委员会
101090218008,林家屯乡
101090218009,码头镇
101090218010,清凉寺街道
101120603,寿光
10112060302A,寿光市景点蔬菜高科技示范园
101120603001,稻田镇
101120603002,古城街道
101120603003,侯镇
101120603004,化龙镇
101120603005,纪台镇
101120603006,洛城街道
101120603007,上口镇
101120603008,圣城街道
101120603009,双王城生态经济园区管委会
101120603010,孙家集街道
101120603011,台头镇
101120603012,田柳镇
101120603013,文家街道
101120603014,羊口镇
101120603015,营里镇
101201101,十堰
101041000011,石堰镇
101050101106,香坊实验农场
101050306014,石岩镇
101050601029,西岗子试验林场
101080601038,赤峰市资源型经济转型开发试验区
101080803010,沙漠林业实验中心农场
101090109011,嶂石岩乡
101110510011,芝阳镇
101110705003,赤岩镇
101130407018,新疆农科院玛纳斯试验站
101130905020,农科院莎车农业试验站
101160701008,甘肃省农业科学院张掖试验场
101180501026,滍阳镇
101180601013,农村改革发展综合试验核心区
101190103004,高淳县茶叶实验场
101190603012,水产试验场
101190603016,园艺试验场
101190707012,时堰镇
101201109010,十堰工业新区
101090218011,双塔街道
101090218012,松林店镇
101090218013,孙庄乡
101090218014,桃园街道
101090218015,义和庄乡
101100711001,白龙镇
101100711002,北环路街道
101100711003,大张镇
101100711004,鼓楼街道
101290905,思茅
502105100,圣西芒
101060502001,福民街道（梅河口市经济贸易开发区）
101230510,石狮
101100510001,赤石桥乡
101160903012,清水县科技养殖示范园区
101190403012,张家港市市稻麦良种场
101210806003,赤石乡
101211001013,石室乡
101221006017,狮石乡
101221506012,上士市镇
101230510001,宝盖镇
101230510002,凤里街道
101230510003,蚶江镇
101230510004,鸿山镇
101230510005,湖滨街道
101230510006,锦尚镇
101230510007,灵秀镇
101230510008,祥芝镇
101230510009,永宁镇
101240308013,石狮乡
101060502004,和平街道（梅河口市经济贸易开发区）
101060502008,解放街道（梅河口市经济贸易开发区）
101080806004,甘其毛都镇
101120905001,白旄镇
101201501001,白茅湖农场
101220305002,白茆镇
101220608001,白帽镇
101221407008,上海市白茅岭监狱
101230509022,紫帽镇
101230606006,玳瑁山茶场
101250909001,白毛坪乡
101290901001,六顺镇
101290901002,龙潭彝族傣族乡
101290901003,南屏镇
101290901004,思茅港镇
101290901005,思茅镇
101290901006,倚象镇
101290107,石林
10129010701A,石林风景区
101043300021,石林镇
101050801106,泉石林场
101050801108,石林林场
101051101035,石磷街道
101051201004,鹤岗市林业局
101060301013,延吉市林业局
101060302010,敦化市林业局
101060305008,和龙市林业局
101060307008,龙井市林业局
101060401010,石岭镇
101070803014,青石岭镇
101081012026,扎兰屯市林业局
101081102002,阿尔山市林海街道
101091102005,大石岭乡
101110706007,孟石岭镇
101240503009,石市镇
101240801016,石狮埠街道
101180711019,十林镇
101181004012,商丘市林场
101181201024,石林镇
101280601,深圳
10128060102A,海上田园
101060103007,大房身镇
101070303002,大房身镇
101080103003,五申镇
101081109012,居力很镇
101090110002,大陈镇
101090508004,大安镇镇
101090606010,新镇镇
101090703004,连镇镇
101090709007,淮镇镇
101090902001,东镇镇
101090906005,莲子镇镇
101091001032,河沙镇镇
101100808001,东镇镇
101101003007,耿镇镇
101101004012,巡镇镇
101101110005,兑镇镇
101120301002,房镇镇
101121002014,闫什镇
101090101,石家庄
10109010102A,天山海世界
101090115011,石家庄经济技术开发区
101101007010,石家庄镇
101130301,石河子
101130301001,兵团一五二团
101130301002,东城街道
101130301003,红山街道
101130301004,老街街道
101130301005,石河子乡
101130301006,向阳街道
101130301007,新城街道
101130301008,北泉镇
101070101,沈阳
10107010103A,沈阳新乐遗址
10107010108A,沈飞航空博览园
10107010109A,沈阳故宫
10107010110A,沈阳怪坡风景区
10107010111A,沈阳九·一八历史博物馆
10107010112A,沈阳科学宫
10107010114A,沈阳市景点植物园
10107010601A,沈阳仙子湖
101060403015,沈洋镇
101070101109,沈阳市经济技术开发区管理委员会
101110200001,陈杨寨街道
101131005008,阔什阿尕什羊场
101210507,绍兴
10121050102A,东湖景区
10121050108A,绍兴柯岩风景区
101051203019,肇兴镇
101260513024,肇兴镇
101181610019,真阳镇
101251204003,辰阳镇
101271403025,镇阳乡
101280201,韶关
101050606020,赵光农场
101050606021,赵光镇
101070104008,郝官屯镇
101120405014,赵官镇
101220503011,昭关镇
101280209008,韶关发电厂
101280209009,韶关十六冶金建设公司
101280210008,韶关冶炼厂
101110701,安康
101240704,南康
101291108,镇康
101050101094,健康路街道
101060101046,民康街道
101081001005,健康街道
101180205019,原康镇
101180301026,健康路街道
101190301007,健康路街道
101240209008,南康镇
101240704001,赤土畲族乡
101240704002,大坪乡
101240704003,东山街道
101240704004,凤岗镇
101240704005,浮石乡
101240704006,横市镇
101240704009,龙华乡
101240704011,龙岭镇
101240704012,隆木乡
101240704013,麻双乡
101280501,汕头
10128050102A,礐石风景名胜区
10128050402A,汕头南澳岛旅游区
101050901007,老山头乡
101060502005,黑山头镇
101081014006,黑山头镇
101100710009,山头乡
101120303007,山头街道
101121501020,岚山头街道
101170502012,长山头农场
101180403009,山头店镇
101200401005,孝南区东山头办事处
101200803005,黄山头镇
101220704012,山头镇
101240201021,茅山头企业集团（九江经济技术开发区）
101250602015,黄山头镇
101250702009,明山头镇
101121305,成山头
101180308,长垣
101210503,上虞
10101130005A,北京张裕爱斐堡国际酒庄
10101130009A,张裕爱斐堡国际酒庄
10112050110A,张裕国际葡萄酒城
10121060701A,温岭长屿硐天
101042700002,昌元街道
101070101007,上园街道
101071205027,上园镇
101090507005,金厂峪镇
101100409001,昌源城区管理委员会
101100508013,漳源镇
101101005005,尚峪乡
101110413008,航宇路街道
101110806012,上元观镇
101150203011,马场垣乡
101180308001,常村镇
101180308002,丁栾镇
101180308003,樊相镇
101180308004,方里镇
101240301,上饶
101240308,上饶县
10124030101A,上饶集中营名胜区
101240308001,茶亭镇
101240308002,董团乡
101240308003,枫岭头镇
101240308004,湖村乡
101240308005,花厅镇
101120104,章丘
101181001,商丘
101120104001,白云湖镇
101120104002,埠村街道
101120104003,曹范镇
101120104004,刁镇
101120104005,垛庄镇
101120104006,高官寨镇
101120104007,官庄镇
101120104008,黄河镇
101120104009,龙山街道
101120104010,明水街道
101120104011,宁家埠镇
101120104012,普集镇
101120104013,圣井街道
101120104014,双山街道
101120104015,水寨镇
101120104016,文祖镇
101120104017,相公庄镇
101120104018,辛寨镇
101110601,商洛
101110604024,商洛职业技术学院
101240718020,长洛乡
101271108011,上罗镇
101271808008,上罗柯马乡
101240308006,华坛山镇
101240308007,黄沙岭乡
101240308008,煌固镇
101240308009,罗桥街道
101240308010,清水乡
101240308011,上泸镇
101240308012,石人乡
101240308013,石狮乡
101240308014,四十八镇
101240308015,田墩镇
101240308016,铁山乡
101240308017,望仙乡
101010700,昌平
101011000,石景山
101011200,房山
101020100,上海
101020200,闵行
101020300,宝山
101020500,嘉定
101020600,浦东新区
101020700,金山
101110200,咸阳
101110608,山阳
101110903,千阳
101180201,安阳
101180303,原阳
101180701,南阳
101190302,丹阳
101220302,繁昌
101230907,建阳
101251301,黔阳
101270401,绵阳
101290305,元阳
101300509,灌阳
101301003,田阳
101310201,三亚
101181111,山阳
101200110,汉阳
101310219,天涯
101042000,巫山
101043600,秀山
101100715,浮山
101120508,福山
101230201,厦门
10123020102A,厦门奥林匹克博物馆
10123020108A,厦门北辰山
10123020109A,厦门海沧大桥旅游区
10123020110A,厦门园林植物园
101071207018,三家蒙古族乡
101100411014,夏门镇
101150203017,峡门镇
101160308019,峡门乡
101161303004,柴家门乡
101211105004,沈家门街道
101230308016,硖门畲族乡
101271903011,下孟乡
101020800,青浦
101020900,松江
101021000,奉贤
101021100,崇明
101021200,徐汇
101041000,长寿
101042000,巫山
101042700,荣昌
101042900,璧山
101043600,秀山
101050111,尚志
101270121,简阳
601870100,科瓦尼阿马机场
101230801,三明
101260111,南明
10106030201A,雁鸣湖旅游度假区
10128040901A,华银雁鸣湖旅游度假村
10128070102A,圆明新园
101051003015,元明街道
101060302027,雁鸣湖镇
101090510010,建明镇
101110806014,天明镇
101180107019,雁鸣湖镇
101210504008,南明街道
101240507001,百丈山名胜风景区
101260111001,大南社区服务中心
101260111002,二戈寨社区服务中心
101260111003,河滨社区服务中心
101260111004,后巢乡
101260111005,花果园社区服务中心
101260111006,见龙社区服务中心
101260111007,龙洞社区服务中心
101260111008,沙冲社区服务中心
101121304,乳山
101160906,武山
101181701,三门峡
10118170101A,三门峡大坝风景区
10118170602A,三门峡甘山森林公园
101050109009,天门乡
101150204012,南门峡镇
101160903019,远门乡
101181701005,河南三门峡经济开发区
101250805019,天门乡
101270903013,关门乡
101271804003,半扇门乡
101271902011,雁门乡
101291302006,燕门乡
101310207014,元门乡
101210705,瑞安
101230508,惠安
520070100,奥亚波基
520040100,罗尚波
520060100,马里帕苏拉
520020100,圣劳伦
520050100,圣乔治
101170303005,惠安堡镇
101210705001,安阳街道
101210705002,东山街道
101210705003,飞云街道
101210705004,高楼镇
101210705005,湖岭镇
101210705006,锦湖街道
101210705007,马屿镇
101210705008,南滨街道
101210705009,上望街道
101210705010,莘塍街道
101210705011,塘下镇
101210705012,陶山镇
101180507,鲁山
101201105,竹山
101211101,舟山
101240203,庐山
101240312,玉山
101260410,独山
101271707,芦山
101130204,独山子
101220109,蜀山
101220506,雨山
101240805,珠山
156100100,杜尚别
156220100,鲁雄
215340100,居米什哈
101091202,容城
101121303,荣成
101181009,永城
101190503,如皋
113368100,莫尔穆冈
101031100018,天津滨海新区高新技术产业开发区
101070801021,营口高新技术产业开发区
101070801029,营口高新区站前区工业园
101080501001,敖力布皋镇
101080910005,浩勒图高勒镇
101081006014,大雁马铃薯高新技术示范园区
101081203008,温图高勒苏木
101090701008,沧州高新技术产业开发区
101090709018,徐留高乡
101160705002,甘肃高台工业园区
101161204017,曲告纳乡
101120201,青岛
10112020108A,青岛德国监狱旧址博物馆
10112020109A,青岛梅园
10112020110A,青岛啤酒街
10112020111A,青岛森林野生动物世界
10112020112A,青岛山炮台遗址
10112020113A,青岛新天地
10112020114A,青岛迎宾馆
10112020118A,宝龙乐园金银岛海盗王国
10112020119A,海滨风景区
10112020121A,金沙滩景区
10112020124A,青岛国际工艺品城
10112020125A,青岛海昌极地海洋世界
10112020126A,青岛海底世界
10112020127A,青鸟岛海底世界西门
10112020402A,青岛华山高尔夫俱乐部
10112020403A,青岛市景点蔬菜科技示范园
10112020602A,青岛琅琊台风景名胜区
10112020801A,青岛茶山风景区
101200705,通城
101220609,桐城
101300511,恭城
101011600,东城
101071206,龙城
101281906,榕城
10112130301A,荣成博物馆
10112130302A,荣成大天鹅国家级自然保护区
10118100901A,商丘永城芒砀山文物旅游区
10122060901A,桐城县文庙
101010100001,安定门街道
101010100002,北新桥街道
101010100003,朝阳门街道
101161303021,土高山乡
101190401029,苏州高新技术创业服务中心
101190401030,苏州高新区综合保税区
101190401038,苏州高铁新城
101190402008,江苏省常熟高新技术产业开发区
101190503004,东陈镇
101190503006,九华镇
101090508,玉田
101131307,于田
101230302,古田
101230401,莆田
101280603,福田
10101050009A,慕田峪长城
10112030601A,九天洞
10112110101A,杜受田故居
10123040102A,莆田工艺美术城
10123070501A,古田会议会址
10125110201A,茅岩河九天洞风景区
101042000007,福田镇
101080601047,西露天街道
101090508001,彩亭桥镇
101090508002,潮洛窝乡
101090508004,大安镇镇
101090508005,孤树镇
101090508006,郭家桥乡
101090508007,郭家屯乡
101090508008,虹桥镇
101121501,日照
10108020401A,美岱召
10108070302A,释尼召旅游景区
10128100201A,吉兆湾
101042300037,紫照乡
101060805011,陶赖昭镇
101080204005,美岱召镇
101080703010,王爱召镇
101090101061,西兆通镇
101090503012,李钊庄镇
101090907007,史召乡
101091001030,代召乡
101110606001,北赵川镇
101110608017,西照川镇
101121501008,日照街道
101140201,日喀则
101140201001,边雄乡
101140201002,城北办事处
101140201003,城南办事处
101140201004,东嘎乡
101140201005,甲措雄乡
101140201006,江当乡
101140201007,联乡
101140201008,纳尔乡
101140201009,年木乡
101140201010,聂日雄乡
101140201011,曲布雄乡
101140201012,曲美乡
101030100055,嘉陵道街道
101010100004,崇文门外街道
101010100005,东花市街道
101010100006,东华门街道
101010100007,东四街道
101090706,肃宁
101091104,抚宁
101190704,阜宁
101221007,休宁
101281302,连南
101260413,黔南
10109090101A,前南峪生态旅游区
101090201025,建南街道
101100201013,新建南路街道
101121008007,成武县南鲁集镇
101201002005,建南镇
101240508022,田南镇
101240510012,剑南街道
101230304,寿宁
101230305,周宁
101240204,武宁
101281903,普宁
101290608,富宁
207260100,斯陶宁机场
10109040203A,普宁寺
101050305001,阜宁镇
101090706001,付家佐乡
101090706002,河北留善寺乡
101090706003,梁家村镇
101090706006,师素乡
101090706007,肃宁镇
101091104001,茶棚乡
101091104002,大新寨镇
101091104003,杜庄镇
101070204,普兰店
101070204001,安波镇
101070204002,城子坦街道
101070204003,大刘家街道
101070204004,大谭街道
101070204005,丰荣街道
101070204006,复州湾街道
101070204007,乐甲满族乡
101070204008,莲山街道
101070204009,墨盘乡
101070204010,南山街道
101070204011,炮台街道
101070204012,皮口街道
101070204013,三十里堡街道
101070204014,沙包镇
101070204015,石河街道
101070204016,双塔镇
101070204017,四平镇
101070204018,太平街道
101070204019,唐家房街道
101272005007,剑南镇
101281302001,大麦山镇
101090912,平乡
101101002,定襄
101240901,萍乡
101250102,宁乡
101300204,凭祥
10107130103A,辽河湿地鼎翔生态农业观光园
10125010203A,宁乡千佛洞
101010800014,香营乡
101011200017,史家营乡
101011200019,霞云岭乡
101191202,兴化
101210305,平湖
101120208,平度
101240707,宁都
10127200301A,三星堆博物馆
101070207015,青堆镇
101070706016,青堆子镇
101100811003,风陵渡经济开发区
101100811004,风陵渡镇
101110102011,鸣犊街道
101120208001,白沙河街道
101120208002,崔家集镇
101120208003,大泽山镇
101120208004,店子镇
101120208005,东阁街道
101180501,平顶山
101070402007,平顶山镇
101281302002,大坪镇
101281302003,连山林场
101281302004,三江镇
101160301,平凉
10101130002A,清凉谷风景区
10120010111A,清凉寨风景区
101020100037,平凉路街道
101070303014,清凉山镇
101090218010,清凉寺街道
101090803004,清凉店镇
101101102016,青凉寺乡
101110704007,平梁镇
101160308008,甘肃平凉工业园区管理委员会
101160308013,平凉市崆峒区西郊经济开发区管理委员会
101210107013,清凉峰镇
101230107014,清凉镇
101270901021,平梁乡
101300107004,明亮镇
101041100018,杉岭乡
101041300047,长坪乡
101041600002,北屏乡
101041600010,厚坪乡
101041600011,鸡鸣乡
101041600023,治平乡
101041700039,耀灵乡
101041800012,兰英乡
101041800021,天星乡
101041900007,冯坪乡
101230802,宁化
101100109,杏花岭
101190710,亭湖
101220306,镜湖
101280909,鼎湖
101120208006,凤台街道
101120208007,古岘镇
101120208008,旧店镇
101120208009,李园街道
101120208010,蓼兰镇
101120208011,明村镇
101120208012,南村镇
101120504,蓬莱
10112050401A,海洋极地世界
10112050403A,蓬莱阁旅游景区
10122170501A,蓬莱仙洞
101043100004,凤来乡
101120504001,北沟镇
101120504002,潮水镇
101120504003,村里集镇
101270201,攀枝花
101290305010,攀枝花乡
101281302005,三排镇
101281302006,涡水镇
101281302007,香坪镇
101281302008,寨岗镇
101290209001,甸南镇
101300207012,亭亮乡
10101120002A,京辉高尔夫俱乐部
10105030602A,紫菱湖生态园
10118030102A,京华园
10119050301A,定慧禅寺
10128080003A,清晖园
101010200011,清华园街道
101040200018,卫星湖街道
101050207013,兴华乡
101050507014,星火乡
101120504004,大柳行镇
101120504005,大辛店镇
101120504006,登州街道
101120504007,刘家沟镇
101120504008,南王街道
101120504009,蓬莱阁街道
101120504010,小门家镇
101120504011,新港街道
101120504012,紫荆山街道
101230502019,蓬莱镇
101270703005,凤来镇
101291102007,勐来乡
101030100,天津
101030200,武清
101030300,宝坻
101030400,东丽
101030500,西青
101030600,北辰
101030700,宁河
101030900,静海
101031000,津南
101031100,滨海新区
101071301,盘锦
101180306,延津
101190101,南京
101230603,南靖
101291009,盐津
101030800,和平
101031200,河东
101031300,河西
101031500,南开
101031600,河北
101221403,旌德
101230301,宁德
101240801,景德镇
101281307,英德
10124080101A,景德镇陶瓷馆
10124080103A,景德镇古窑民俗博览区
101071104012,明德满族乡
101090301014,明德北街街道
101090301015,明德南街街道
101131601011,青得里街道
101131601012,青得里乡
101180906012,平等乡
101221403001,白地镇
101221403002,版书乡
101221403003,蔡家桥镇
101221403004,旌阳镇
101221403005,庙首镇
101221403006,三溪镇
101221403007,孙村乡
101221403008,兴隆乡
101071207,建平县
101090406,滦平
101090806,安平
101101015,原平
101230901,南平
101281203,连平
101291204,兰坪
101230911,延平
10112150102A,万平口海滨风景区
10118020501A,天平山风景区
10119040132A,天平山风景名胜区
10122100502A,南屏
10123060401A,平和县三平风景区
101050507015,星火乡
101050508016,兴华镇
101050606010,庆华街道
101050704019,兴华乡
101190101,南京
101230603,南靖
101070211,甘井子
10119010103A,南京金牛湖风景区
10119010104A,南京石头城遗址公园
10119010111A,南京明文化村·阳山碑材
10119010112A,栖霞山风景名胜区
10119010113A,侵华日军南京大屠杀遇难同胞纪念馆
10119010120A,南京夫子庙
10119010203A,南京天生桥风景名胜区
10122130101A,铜陵天井湖景区
10123060301A,福建省景点南靖土楼博物馆
10123060302A,福建土楼(南靖)景区
10126060201A,梵净山国家级自然保护区南门
10126060701A,梵净山国家级自然保护区
101020100013,南京东路街道
101020100022,南京西路街道
101030700010,宁河县经济开发区
101040300028,盐井街道
101050101003,安静街道
101010900014,宛平城地区办事处
101021200010,天平路街道
101040100017,铁山坪街道
101040100045,南坪街道
101040100046,南坪镇
101040400019,南平镇
101041700037,堰坪镇
101271201,内江
101280405,梅江
101030100036,梅江街道
101030700004,大北涧沽镇
101043600012,梅江镇
101050704002,北疆乡
101190709002,北蒋街道
101210903008,梅江镇
101240610011,枚江乡
101240707015,梅江镇
101250806014,湄江镇
101251403018,新圩江镇
101251410002,贝江乡
101260205008,湄江街道
101280401001,城北镇
101280401002,程江镇
101190501,南通
10119050102A,南通城市景点博物馆
10119050105A,南通博物苑
10119050106A,南通狼山风景名胜区
10119050401A,南通小洋口风景区
10121040102A,天童风景名胜区
101010700015,天通苑北街道
101010700016,天通苑南街道
101043300015,南桐镇
101050109010,伊汉通乡
101050303001,八面通林业局
101050303002,八面通镇
101050602003,多宝山铜矿
101050905011,烟筒屯镇
101060205017,烟筒山镇
101060501003,环通乡
101080508001,八仙筒镇
101090101045,建通街道
101160304002,崇信县铜城工业园区管理委员会
101190501007,南通市富民港良种场
101200701,咸宁
101230806,建宁
101280401003,江南街道
101280401004,金山街道
101280401005,三角镇
101280401006,西郊街道
101210401,宁波
302790100,斯普林博克
211400100,赫尔辛堡
10121040106A,凤凰山海港乐园
10121040110A,宁波天一阁博物馆
10121040111A,宁波五龙潭风景名胜区
10121040112A,宁波雅戈尔动物园
10121040114A,天一阁
10121040401A,宁波四明山森林公园
10121040502A,宁波滕头生态旅游示范区
10121040601A,宁波松兰山旅游度假区
10121040603A,松兰山旅游度假区
101050306007,镜泊乡
101071402,建昌
101110301,延长
101221107,天长
101240101,南昌
101240103,南昌县
10124010102A,八一南昌起义纪念塔
10124010103A,南昌八一起义纪念馆
10124010106A,天香园
101030100008,建昌道街道
101030100012,王串场街道
101030200008,大碱厂镇
101050407009,富锦市国营果树示范场
101050904008,果树示范场
101050904011,经济作物示范场
101051101030,碱场街道
101051301001,电厂街道
101271614,冕宁
101290112,安宁
101300101,南宁
101310215,万宁
101160108,安宁
101191105,天宁
601886100,卡塔宁
113247100,甘宁
10101010002A,北京市景点规划展览馆
10102010005A,上海城市景点规划展示馆
10104010031A,重庆市景点规划展览馆
10115010101A,人民公园
10119110105A,天宁禅寺
10120070101A,咸宁市景点131(澄水洞旅游区
10130010101A,南宁市景点人民公园
10130010107A,南宁动物园
101041300010,甘宁镇
101270501,南充
10127050104A,南充西山风景区南门
10127050105A,西山风景区
101150601001,安冲乡
101200206011,袁冲乡
101221501038,石板冲乡
101240403014,万崇镇
101271813011,然充乡
101310221014,万冲镇
101181106009,国营博爱农场
101051302006,果树示范场
101060203007,万昌镇
101070502007,碱厂镇
101071402001,八家子镇
101040900,巴南
101050405,桦南
101060802,乾安
101090511,迁安
101110300,延安
101140303,扎囊
101200902,远安
101210908,磐安
101230506,南安
101240609,万安
101044000,南岸
101200707,咸安
401561100,塔纳纳河
136700100,帕拉南
406100100,卡波圣安东尼奥
618040100,汉南机场
350030100,安齐拉纳纳
101110200,咸阳
101110903,千阳
101230907,建阳
101251301,黔阳
101270401,绵阳
101301003,田阳
101270121,简阳
10111020001A,咸阳博物馆
101030100051,咸阳北路街道
101070604011,前阳镇
101080601027,全宁街道
101210101026,清波街道
101271816002,定波乡
350230100,马南扎里
350010100,塔那那利佛
416270100,圣安东尼奥塔奇拉
101070704012,前杨镇
101110803007,勉阳镇
101110903001,草碧镇
101110903002,城关镇
101110903003,崔家头镇
101110903004,高崖镇
101110903005,南寨镇
101110903006,柿沟镇
101110903007,水沟镇
101110903008,张家塬镇
101050301,牡丹江
101051103018,牡丹江管理局北大营管委会
101051103019,牡丹江管理局局直
101051103020,牡丹江管理局双峰农场
